"","X","AllScores","AllAiScores","AllScores_flat","filename","orig","kaiscore","AiRanges","aiRange","kaiscore_numeric","mean_score","sd_score","max_score","mean_kaiscore","max_kaiscore","min_kaiscore","true_range"
"1360",79,-16.3024286189703,80,-16.3024286189703,"results2/rawdata/Beam_ai282.csv",1,"82","80",80,82,-15.2515891909208,0.882958389060548,-12.4333947629881,82,122,42,80
"1361",0,-15.3636930900227,0,-15.3636930900227,"results2/rawdata/Beam_ai295.csv",1,"95","0",0,95,-15.1777329452442,0.719037828454395,-13.6842994169176,95,95,95,0
"1362",1,-15.2383748684983,0,-15.2383748684983,"results2/rawdata/Beam_ai295.csv",1,"95","0",0,95,-15.1777329452442,0.719037828454395,-13.6842994169176,95,95,95,0
"1363",2,-14.7566381666423,0,-14.7566381666423,"results2/rawdata/Beam_ai295.csv",1,"95","0",0,95,-15.1777329452442,0.719037828454395,-13.6842994169176,95,95,95,0
"1364",3,-16.0064236916153,0,-16.0064236916153,"results2/rawdata/Beam_ai295.csv",1,"95","0",0,95,-15.1777329452442,0.719037828454395,-13.6842994169176,95,95,95,0
"1365",4,-15.351706301354,0,-15.351706301354,"results2/rawdata/Beam_ai295.csv",1,"95","0",0,95,-15.1777329452442,0.719037828454395,-13.6842994169176,95,95,95,0
"1366",5,-14.9280542757118,0,-14.9280542757118,"results2/rawdata/Beam_ai295.csv",1,"95","0",0,95,-15.1777329452442,0.719037828454395,-13.6842994169176,95,95,95,0
"1367",6,-14.5317695072349,0,-14.5317695072349,"results2/rawdata/Beam_ai295.csv",1,"95","0",0,95,-15.1777329452442,0.719037828454395,-13.6842994169176,95,95,95,0
"1368",7,-15.9015782514695,0,-15.9015782514695,"results2/rawdata/Beam_ai295.csv",1,"95","0",0,95,-15.1777329452442,0.719037828454395,-13.6842994169176,95,95,95,0
"1369",8,-15.5997703361308,0,-15.5997703361308,"results2/rawdata/Beam_ai295.csv",1,"95","0",0,95,-15.1777329452442,0.719037828454395,-13.6842994169176,95,95,95,0
"1370",9,-15.425182345581,0,-15.425182345581,"results2/rawdata/Beam_ai295.csv",1,"95","0",0,95,-15.1777329452442,0.719037828454395,-13.6842994169176,95,95,95,0
"1371",10,-14.2974650427285,0,-14.2974650427285,"results2/rawdata/Beam_ai295.csv",1,"95","0",0,95,-15.1777329452442,0.719037828454395,-13.6842994169176,95,95,95,0
"1372",11,-15.6222899557358,0,-15.6222899557358,"results2/rawdata/Beam_ai295.csv",1,"95","0",0,95,-15.1777329452442,0.719037828454395,-13.6842994169176,95,95,95,0
"1373",12,-14.0582628347763,0,-14.0582628347763,"results2/rawdata/Beam_ai295.csv",1,"95","0",0,95,-15.1777329452442,0.719037828454395,-13.6842994169176,95,95,95,0
"1374",13,-15.9134756277436,0,-15.9134756277436,"results2/rawdata/Beam_ai295.csv",1,"95","0",0,95,-15.1777329452442,0.719037828454395,-13.6842994169176,95,95,95,0
"1375",14,-14.9291153748788,0,-14.9291153748788,"results2/rawdata/Beam_ai295.csv",1,"95","0",0,95,-15.1777329452442,0.719037828454395,-13.6842994169176,95,95,95,0
"1376",15,-14.4140560806037,0,-14.4140560806037,"results2/rawdata/Beam_ai295.csv",1,"95","0",0,95,-15.1777329452442,0.719037828454395,-13.6842994169176,95,95,95,0
"1377",16,-14.7034570207551,20,-14.7034570207551,"results2/rawdata/Beam_ai295.csv",1,"95","20",20,95,-15.4763569302764,0.761650609616908,-13.6563044152942,95,105,85,20
"1378",17,-14.4233330844007,20,-14.4233330844007,"results2/rawdata/Beam_ai295.csv",1,"95","20",20,95,-15.4763569302764,0.761650609616908,-13.6563044152942,95,105,85,20
"1379",18,-15.4623733143748,20,-15.4623733143748,"results2/rawdata/Beam_ai295.csv",1,"95","20",20,95,-15.4763569302764,0.761650609616908,-13.6563044152942,95,105,85,20
"1380",19,-16.05664603882,20,-16.05664603882,"results2/rawdata/Beam_ai295.csv",1,"95","20",20,95,-15.4763569302764,0.761650609616908,-13.6563044152942,95,105,85,20
"1381",20,-15.2428179775171,20,-15.2428179775171,"results2/rawdata/Beam_ai295.csv",1,"95","20",20,95,-15.4763569302764,0.761650609616908,-13.6563044152942,95,105,85,20
"1382",21,-15.1462442264957,20,-15.1462442264957,"results2/rawdata/Beam_ai295.csv",1,"95","20",20,95,-15.4763569302764,0.761650609616908,-13.6563044152942,95,105,85,20
"1383",22,-14.8394143781205,20,-14.8394143781205,"results2/rawdata/Beam_ai295.csv",1,"95","20",20,95,-15.4763569302764,0.761650609616908,-13.6563044152942,95,105,85,20
"1384",23,-15.7881585110385,20,-15.7881585110385,"results2/rawdata/Beam_ai295.csv",1,"95","20",20,95,-15.4763569302764,0.761650609616908,-13.6563044152942,95,105,85,20
"1385",24,-16.1266134478206,20,-16.1266134478206,"results2/rawdata/Beam_ai295.csv",1,"95","20",20,95,-15.4763569302764,0.761650609616908,-13.6563044152942,95,105,85,20
"1386",25,-15.9945322921236,20,-15.9945322921236,"results2/rawdata/Beam_ai295.csv",1,"95","20",20,95,-15.4763569302764,0.761650609616908,-13.6563044152942,95,105,85,20
"1387",26,-15.3242641486906,20,-15.3242641486906,"results2/rawdata/Beam_ai295.csv",1,"95","20",20,95,-15.4763569302764,0.761650609616908,-13.6563044152942,95,105,85,20
"1388",27,-15.5760173859536,20,-15.5760173859536,"results2/rawdata/Beam_ai295.csv",1,"95","20",20,95,-15.4763569302764,0.761650609616908,-13.6563044152942,95,105,85,20
"1389",28,-16.8473324310298,20,-16.8473324310298,"results2/rawdata/Beam_ai295.csv",1,"95","20",20,95,-15.4763569302764,0.761650609616908,-13.6563044152942,95,105,85,20
"1390",29,-15.2871522670009,20,-15.2871522670009,"results2/rawdata/Beam_ai295.csv",1,"95","20",20,95,-15.4763569302764,0.761650609616908,-13.6563044152942,95,105,85,20
"1391",30,-15.0340005091354,20,-15.0340005091354,"results2/rawdata/Beam_ai295.csv",1,"95","20",20,95,-15.4763569302764,0.761650609616908,-13.6563044152942,95,105,85,20
"1392",31,-16.1390780739746,20,-16.1390780739746,"results2/rawdata/Beam_ai295.csv",1,"95","20",20,95,-15.4763569302764,0.761650609616908,-13.6563044152942,95,105,85,20
"1393",32,-15.3160563391349,40,-15.3160563391349,"results2/rawdata/Beam_ai295.csv",1,"95","40",40,95,-15.5250348167246,0.631485455826874,-14.2755468119962,95,115,75,40
"1394",33,-15.8394055026962,40,-15.8394055026962,"results2/rawdata/Beam_ai295.csv",1,"95","40",40,95,-15.5250348167246,0.631485455826874,-14.2755468119962,95,115,75,40
"1395",34,-16.0471681058028,40,-16.0471681058028,"results2/rawdata/Beam_ai295.csv",1,"95","40",40,95,-15.5250348167246,0.631485455826874,-14.2755468119962,95,115,75,40
"1396",35,-14.867679624408,40,-14.867679624408,"results2/rawdata/Beam_ai295.csv",1,"95","40",40,95,-15.5250348167246,0.631485455826874,-14.2755468119962,95,115,75,40
"1397",36,-14.4662737998666,40,-14.4662737998666,"results2/rawdata/Beam_ai295.csv",1,"95","40",40,95,-15.5250348167246,0.631485455826874,-14.2755468119962,95,115,75,40
"1398",37,-15.3101912557292,40,-15.3101912557292,"results2/rawdata/Beam_ai295.csv",1,"95","40",40,95,-15.5250348167246,0.631485455826874,-14.2755468119962,95,115,75,40
"1399",38,-15.8179315610223,40,-15.8179315610223,"results2/rawdata/Beam_ai295.csv",1,"95","40",40,95,-15.5250348167246,0.631485455826874,-14.2755468119962,95,115,75,40
"1400",39,-14.8193775501529,40,-14.8193775501529,"results2/rawdata/Beam_ai295.csv",1,"95","40",40,95,-15.5250348167246,0.631485455826874,-14.2755468119962,95,115,75,40
"1401",40,-15.6249542025792,40,-15.6249542025792,"results2/rawdata/Beam_ai295.csv",1,"95","40",40,95,-15.5250348167246,0.631485455826874,-14.2755468119962,95,115,75,40
"1402",41,-15.9396404395556,40,-15.9396404395556,"results2/rawdata/Beam_ai295.csv",1,"95","40",40,95,-15.5250348167246,0.631485455826874,-14.2755468119962,95,115,75,40
"1403",42,-15.965089490978,40,-15.965089490978,"results2/rawdata/Beam_ai295.csv",1,"95","40",40,95,-15.5250348167246,0.631485455826874,-14.2755468119962,95,115,75,40
"1404",43,-15.9117601335747,40,-15.9117601335747,"results2/rawdata/Beam_ai295.csv",1,"95","40",40,95,-15.5250348167246,0.631485455826874,-14.2755468119962,95,115,75,40
"1405",44,-15.2185579979043,40,-15.2185579979043,"results2/rawdata/Beam_ai295.csv",1,"95","40",40,95,-15.5250348167246,0.631485455826874,-14.2755468119962,95,115,75,40
"1406",45,-15.882503270879,40,-15.882503270879,"results2/rawdata/Beam_ai295.csv",1,"95","40",40,95,-15.5250348167246,0.631485455826874,-14.2755468119962,95,115,75,40
"1407",46,-14.2755468119962,40,-14.2755468119962,"results2/rawdata/Beam_ai295.csv",1,"95","40",40,95,-15.5250348167246,0.631485455826874,-14.2755468119962,95,115,75,40
"1408",47,-15.2070301181304,40,-15.2070301181304,"results2/rawdata/Beam_ai295.csv",1,"95","40",40,95,-15.5250348167246,0.631485455826874,-14.2755468119962,95,115,75,40
"1409",48,-15.495714575038,60,-15.495714575038,"results2/rawdata/Beam_ai295.csv",1,"95","60",60,95,-15.3809093885004,1.16746203470719,-10.4575168599715,95,125,65,60
"1410",49,-14.1348855347176,60,-14.1348855347176,"results2/rawdata/Beam_ai295.csv",1,"95","60",60,95,-15.3809093885004,1.16746203470719,-10.4575168599715,95,125,65,60
"1411",50,-15.3168274365119,60,-15.3168274365119,"results2/rawdata/Beam_ai295.csv",1,"95","60",60,95,-15.3809093885004,1.16746203470719,-10.4575168599715,95,125,65,60
"1412",51,-15.6576448410537,60,-15.6576448410537,"results2/rawdata/Beam_ai295.csv",1,"95","60",60,95,-15.3809093885004,1.16746203470719,-10.4575168599715,95,125,65,60
"1413",52,-15.3268358430947,60,-15.3268358430947,"results2/rawdata/Beam_ai295.csv",1,"95","60",60,95,-15.3809093885004,1.16746203470719,-10.4575168599715,95,125,65,60
"1414",53,-14.8128473835234,60,-14.8128473835234,"results2/rawdata/Beam_ai295.csv",1,"95","60",60,95,-15.3809093885004,1.16746203470719,-10.4575168599715,95,125,65,60
"1415",54,-16.397876142069,60,-16.397876142069,"results2/rawdata/Beam_ai295.csv",1,"95","60",60,95,-15.3809093885004,1.16746203470719,-10.4575168599715,95,125,65,60
"1416",55,-15.4388711489363,60,-15.4388711489363,"results2/rawdata/Beam_ai295.csv",1,"95","60",60,95,-15.3809093885004,1.16746203470719,-10.4575168599715,95,125,65,60
"1417",56,-15.2853553423275,60,-15.2853553423275,"results2/rawdata/Beam_ai295.csv",1,"95","60",60,95,-15.3809093885004,1.16746203470719,-10.4575168599715,95,125,65,60
"1418",57,-15.2890804410926,60,-15.2890804410926,"results2/rawdata/Beam_ai295.csv",1,"95","60",60,95,-15.3809093885004,1.16746203470719,-10.4575168599715,95,125,65,60
"1419",58,-16.5830112406292,60,-16.5830112406292,"results2/rawdata/Beam_ai295.csv",1,"95","60",60,95,-15.3809093885004,1.16746203470719,-10.4575168599715,95,125,65,60
"1420",59,-15.7124170633136,60,-15.7124170633136,"results2/rawdata/Beam_ai295.csv",1,"95","60",60,95,-15.3809093885004,1.16746203470719,-10.4575168599715,95,125,65,60
"1421",60,-14.979672297516,60,-14.979672297516,"results2/rawdata/Beam_ai295.csv",1,"95","60",60,95,-15.3809093885004,1.16746203470719,-10.4575168599715,95,125,65,60
"1422",61,-15.668144016076,60,-15.668144016076,"results2/rawdata/Beam_ai295.csv",1,"95","60",60,95,-15.3809093885004,1.16746203470719,-10.4575168599715,95,125,65,60
"1423",62,-14.9838241952154,60,-14.9838241952154,"results2/rawdata/Beam_ai295.csv",1,"95","60",60,95,-15.3809093885004,1.16746203470719,-10.4575168599715,95,125,65,60
"1424",63,-16.3408809468256,60,-16.3408809468256,"results2/rawdata/Beam_ai295.csv",1,"95","60",60,95,-15.3809093885004,1.16746203470719,-10.4575168599715,95,125,65,60
"1425",64,-15.7918375184321,80,-15.7918375184321,"results2/rawdata/Beam_ai295.csv",1,"95","80",80,95,-15.5143106308467,0.712215185643457,-14.1607386835052,95,135,55,80
"1426",65,-14.1846536766676,80,-14.1846536766676,"results2/rawdata/Beam_ai295.csv",1,"95","80",80,95,-15.5143106308467,0.712215185643457,-14.1607386835052,95,135,55,80
"1427",66,-15.3353975679772,80,-15.3353975679772,"results2/rawdata/Beam_ai295.csv",1,"95","80",80,95,-15.5143106308467,0.712215185643457,-14.1607386835052,95,135,55,80
"1428",67,-15.9235895406924,80,-15.9235895406924,"results2/rawdata/Beam_ai295.csv",1,"95","80",80,95,-15.5143106308467,0.712215185643457,-14.1607386835052,95,135,55,80
"1429",68,-15.2456789821843,80,-15.2456789821843,"results2/rawdata/Beam_ai295.csv",1,"95","80",80,95,-15.5143106308467,0.712215185643457,-14.1607386835052,95,135,55,80
"1430",69,-16.7215088900526,80,-16.7215088900526,"results2/rawdata/Beam_ai295.csv",1,"95","80",80,95,-15.5143106308467,0.712215185643457,-14.1607386835052,95,135,55,80
"1431",70,-14.9777367279511,80,-14.9777367279511,"results2/rawdata/Beam_ai295.csv",1,"95","80",80,95,-15.5143106308467,0.712215185643457,-14.1607386835052,95,135,55,80
"1432",71,-14.9212234381204,80,-14.9212234381204,"results2/rawdata/Beam_ai295.csv",1,"95","80",80,95,-15.5143106308467,0.712215185643457,-14.1607386835052,95,135,55,80
"1433",72,-15.9120698564325,80,-15.9120698564325,"results2/rawdata/Beam_ai295.csv",1,"95","80",80,95,-15.5143106308467,0.712215185643457,-14.1607386835052,95,135,55,80
"1434",73,-15.8215257935034,80,-15.8215257935034,"results2/rawdata/Beam_ai295.csv",1,"95","80",80,95,-15.5143106308467,0.712215185643457,-14.1607386835052,95,135,55,80
"1435",74,-14.8504613765485,80,-14.8504613765485,"results2/rawdata/Beam_ai295.csv",1,"95","80",80,95,-15.5143106308467,0.712215185643457,-14.1607386835052,95,135,55,80
"1436",75,-16.0101366360144,80,-16.0101366360144,"results2/rawdata/Beam_ai295.csv",1,"95","80",80,95,-15.5143106308467,0.712215185643457,-14.1607386835052,95,135,55,80
"1437",76,-15.7634405987724,80,-15.7634405987724,"results2/rawdata/Beam_ai295.csv",1,"95","80",80,95,-15.5143106308467,0.712215185643457,-14.1607386835052,95,135,55,80
"1438",77,-14.5758377578067,80,-14.5758377578067,"results2/rawdata/Beam_ai295.csv",1,"95","80",80,95,-15.5143106308467,0.712215185643457,-14.1607386835052,95,135,55,80
"1439",78,-16.1169896935168,80,-16.1169896935168,"results2/rawdata/Beam_ai295.csv",1,"95","80",80,95,-15.5143106308467,0.712215185643457,-14.1607386835052,95,135,55,80
"1440",79,-15.967140133984,80,-15.967140133984,"results2/rawdata/Beam_ai295.csv",1,"95","80",80,95,-15.5143106308467,0.712215185643457,-14.1607386835052,95,135,55,80
"1441",0,-14.4517864239708,47.5,-14.4517864239708,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1442",1,-15.141682758828,47.5,-15.141682758828,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1443",2,-16.0939398519783,47.5,-16.0939398519783,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1444",3,-15.6995287177756,47.5,-15.6995287177756,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1445",4,-14.2587427067998,47.5,-14.2587427067998,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1446",5,-15.1449880305538,47.5,-15.1449880305538,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1447",6,-14.7348089085462,47.5,-14.7348089085462,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1448",7,-14.2594759190051,47.5,-14.2594759190051,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1449",8,-12.8301886454484,47.5,-12.8301886454484,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1450",9,-15.8999989656946,47.5,-15.8999989656946,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1451",10,-16.6810453664919,47.5,-16.6810453664919,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1452",11,-15.7366754614198,47.5,-15.7366754614198,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1453",12,-16.0660035665859,47.5,-16.0660035665859,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1454",13,-17.5296792322804,47.5,-17.5296792322804,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1455",14,-16.1875582465719,47.5,-16.1875582465719,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1456",15,-15.4802166673017,47.5,-15.4802166673017,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1457",16,-15.4346589479631,47.5,-15.4346589479631,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1458",17,-14.8511683661203,47.5,-14.8511683661203,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1459",18,-17.0186993109512,47.5,-17.0186993109512,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1460",19,-15.0150278465783,47.5,-15.0150278465783,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1461",20,-16.0742830554732,47.5,-16.0742830554732,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1462",21,-15.5296345509678,47.5,-15.5296345509678,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1463",22,-14.8554233826154,47.5,-14.8554233826154,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1464",23,-16.4613780941506,47.5,-16.4613780941506,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1465",24,-15.1871920629384,47.5,-15.1871920629384,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1466",25,-12.6530749189341,47.5,-12.6530749189341,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1467",26,-15.1361883497802,47.5,-15.1361883497802,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1468",27,-15.6571321658351,47.5,-15.6571321658351,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1469",28,-15.6570256363466,47.5,-15.6570256363466,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1470",29,-16.4237441615751,47.5,-16.4237441615751,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1471",30,-15.3422395274892,47.5,-15.3422395274892,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1472",31,-15.391125485669,47.5,-15.391125485669,"0",0,"0","47.5",47.5,0,-15.402634854145,1.02660225875003,-12.6530749189341,31.875,40,23.75,16.25
"1473",32,-16.0938956417354,52.5,-16.0938956417354,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1474",33,-17.4787634907711,52.5,-17.4787634907711,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1475",34,-15.8819549957881,52.5,-15.8819549957881,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1476",35,-15.6455351408852,52.5,-15.6455351408852,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1477",36,-14.0514245246854,52.5,-14.0514245246854,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1478",37,-15.1035230273064,52.5,-15.1035230273064,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1479",38,-15.0658031025947,52.5,-15.0658031025947,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1480",39,-15.8470247077112,52.5,-15.8470247077112,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1481",40,-15.5320755839248,52.5,-15.5320755839248,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1482",41,-14.9619035796042,52.5,-14.9619035796042,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1483",42,-14.2770817512857,52.5,-14.2770817512857,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1484",43,-14.9368107085443,52.5,-14.9368107085443,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1485",44,-15.0387265771343,52.5,-15.0387265771343,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1486",45,-15.9319748281979,52.5,-15.9319748281979,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1487",46,-15.7912111742476,52.5,-15.7912111742476,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1488",47,-16.2400478140039,52.5,-16.2400478140039,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1489",48,-15.6667755105538,52.5,-15.6667755105538,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1490",49,-15.1269726047079,52.5,-15.1269726047079,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1491",50,-15.9479748370635,52.5,-15.9479748370635,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1492",51,-15.8418664610003,52.5,-15.8418664610003,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1493",52,-15.982284126163,52.5,-15.982284126163,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1494",53,-15.5306071593642,52.5,-15.5306071593642,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1495",54,-16.4155997386843,52.5,-16.4155997386843,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1496",55,-15.9693143033239,52.5,-15.9693143033239,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1497",56,-15.7331370598,52.5,-15.7331370598,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1498",57,-15.7012743826456,52.5,-15.7012743826456,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1499",58,-14.8924915685114,52.5,-14.8924915685114,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1500",59,-14.3651743969426,52.5,-14.3651743969426,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1501",60,-16.2225423635831,52.5,-16.2225423635831,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1502",61,-14.0747444400834,52.5,-14.0747444400834,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1503",62,-15.1776587587756,52.5,-15.1776587587756,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1504",63,-15.5212960789716,52.5,-15.5212960789716,"0",0,"0","52.5",52.5,0,-15.5014834512061,0.725593016923916,-14.0514245246854,33.125,40,26.25,13.75
"1505",64,-15.8658433988499,57.5,-15.8658433988499,"0",0,"0","57.5",57.5,0,-15.6125136506589,0.955455761295826,-13.7583487901659,34.375,40,28.75,11.25
"1506",65,-14.0844062252104,57.5,-14.0844062252104,"0",0,"0","57.5",57.5,0,-15.6125136506589,0.955455761295826,-13.7583487901659,34.375,40,28.75,11.25
"1507",66,-14.4567498304906,57.5,-14.4567498304906,"0",0,"0","57.5",57.5,0,-15.6125136506589,0.955455761295826,-13.7583487901659,34.375,40,28.75,11.25
"1508",67,-16.0412750457791,57.5,-16.0412750457791,"0",0,"0","57.5",57.5,0,-15.6125136506589,0.955455761295826,-13.7583487901659,34.375,40,28.75,11.25
"1509",68,-15.9032331471993,57.5,-15.9032331471993,"0",0,"0","57.5",57.5,0,-15.6125136506589,0.955455761295826,-13.7583487901659,34.375,40,28.75,11.25
"1510",69,-15.0927768432043,57.5,-15.0927768432043,"0",0,"0","57.5",57.5,0,-15.6125136506589,0.955455761295826,-13.7583487901659,34.375,40,28.75,11.25
"1511",70,-14.9443162196741,57.5,-14.9443162196741,"0",0,"0","57.5",57.5,0,-15.6125136506589,0.955455761295826,-13.7583487901659,34.375,40,28.75,11.25
"1512",71,-15.9952590704884,57.5,-15.9952590704884,"0",0,"0","57.5",57.5,0,-15.6125136506589,0.955455761295826,-13.7583487901659,34.375,40,28.75,11.25
"1513",72,-14.8547514095734,57.5,-14.8547514095734,"0",0,"0","57.5",57.5,0,-15.6125136506589,0.955455761295826,-13.7583487901659,34.375,40,28.75,11.25
"1514",73,-15.6240118976359,57.5,-15.6240118976359,"0",0,"0","57.5",57.5,0,-15.6125136506589,0.955455761295826,-13.7583487901659,34.375,40,28.75,11.25
"1515",74,-15.6401376240579,57.5,-15.6401376240579,"0",0,"0","57.5",57.5,0,-15.6125136506589,0.955455761295826,-13.7583487901659,34.375,40,28.75,11.25
"1516",75,-13.7583487901659,57.5,-13.7583487901659,"0",0,"0","57.5",57.5,0,-15.6125136506589,0.955455761295826,-13.7583487901659,34.375,40,28.75,11.25
